id,nombre,apellido,salario_mensual,deudas,retefuente,correo,telefono,cargo
3787,Andrés,García Díaz,15062132,True,1.00,Andrés50@correo.com,6429200407,Desarrollador Avanzado
3788,Andrés,López González,5779150,False,1.00,Andrés59@correo.com,1183077454,Arquitecto
3789,Sofía,Sánchez López,6424441,True,1.00,Sofía50@correo.com,2985982500,Arquitecto
3790,María,Díaz Martínez,3635022,False,1.00,María25@correo.com,9206302944,Arquitecto
3791,José,González Pérez,16978220,True,1.00,José49@correo.com,8658775207,Desarrollador Avanzado
3792,Pedro,Pérez García,5930716,True,1.00,Pedro46@correo.com,7494677941,Arquitecto
3793,Fernando,Sánchez García,11178886,False,1.00,Fernando32@correo.com,1204684838,Desarrollador Intermedio
3794,Luis,Fernández González,1481757,True,1.00,Luis57@correo.com,3684811719,Desarrollador Junior
3795,Elena,García Díaz,12085737,False,1.00,Elena59@correo.com,9915094576,Desarrollador Intermedio
3796,Carlos,Martínez Sánchez,17760391,False,1.00,Carlos35@correo.com,1291576903,Desarrollador Intermedio
3797,Carlos,Martínez Sánchez,11967877,False,1.00,Carlos34@correo.com,2601684836,Arquitecto
3798,Ricardo,Martínez Sánchez,12577211,False,1.00,Ricardo36@correo.com,6566573983,Arquitecto
3799,Juan,Fernández Pérez,13867746,False,1.00,Juan33@correo.com,6770285047,Desarrollador Junior
3800,Ricardo,Pérez García,14982099,False,1.00,Ricardo48@correo.com,3802004953,Desarrollador Intermedio
3801,Luis,Díaz Martínez,4379226,False,1.00,Luis47@correo.com,7290882575,Desarrollador Intermedio
3802,Sofía,López Pérez,7266420,False,1.00,Sofía51@correo.com,9738683866,Desarrollador Junior
3803,Elena,Rodríguez López,6271885,True,1.00,Elena29@correo.com,9769174659,Desarrollador Junior
3804,Luis,Torres Sánchez,10672563,False,1.00,Luis25@correo.com,5960163948,Desarrollador Intermedio
3805,Lucía,Arisizabal Florez,12531758,True,1.00,Lucía25@correo.com,3720207200,Arquitecto
3806,Elena,Díaz García,5318667,False,1.00,Elena59@correo.com,4128628796,Desarrollador Intermedio
3807,Luis,García Díaz,14841155,False,1.00,Luis56@correo.com,9664510560,Desarrollador Intermedio
3808,Javier,Rodríguez López,12571560,True,1.00,Javier59@correo.com,1361108623,Desarrollador Intermedio
3809,Lucía,Fernández Pérez,10110146,False,1.00,Lucía51@correo.com,9785680316,Desarrollador Junior
3810,Juan,Sánchez López,5792186,False,1.00,Juan48@correo.com,8736381091,Arquitecto
3811,Javier,Arisizabal Florez,2124757,False,1.00,Javier56@correo.com,2574152131,Desarrollador Intermedio
3812,Ricardo,Carvajal Casillas,6880796,True,1.00,Ricardo27@correo.com,8479952672,Arquitecto
3813,Miguel,López González,13737529,False,1.00,Miguel23@correo.com,1931605588,Desarrollador Intermedio
3814,Andrés,Díaz García,3882755,True,1.00,Andrés35@correo.com,1367542645,Arquitecto
3815,José,González Pérez,11897454,True,1.00,José30@correo.com,2765464366,Desarrollador Intermedio
3816,Luis,Carvajal Casillas,1184766,False,1.00,Luis30@correo.com,7830829564,Desarrollador Avanzado
3817,Miguel,Hernández Rodríguez,16479685,False,1.00,Miguel46@correo.com,4639196638,Desarrollador Avanzado
3818,Miguel,Sánchez García,5291226,False,1.00,Miguel38@correo.com,9053087811,Desarrollador Junior
3819,Javier,Ramírez López,9188990,False,1.00,Javier30@correo.com,9667008163,Desarrollador Junior
3820,Juan,Torres Rodríguez,7798763,False,1.00,Juan39@correo.com,7100873451,Arquitecto
3821,Isabel,Martínez Sánchez,11605825,False,1.00,Isabel38@correo.com,6038669512,Arquitecto
3822,José,García Díaz,1275953,False,1.00,José30@correo.com,8964248053,Desarrollador Avanzado
3823,Javier,Hernández Rodríguez,1289554,False,1.00,Javier51@correo.com,193901676,Desarrollador Intermedio
3824,Laura,López González,14688854,False,1.00,Laura24@correo.com,2082547666,Desarrollador Intermedio
3825,Javier,Martínez Sánchez,11688922,False,1.00,Javier58@correo.com,4284963482,Desarrollador Junior
3826,Lucía,Díaz Martínez,6262026,True,1.00,Lucía25@correo.com,5176990877,Desarrollador Intermedio
3827,Carmen,Díaz Martínez,2528994,False,1.00,Carmen22@correo.com,3248360309,Desarrollador Avanzado
3828,Pedro,Rodríguez López,2335798,False,1.00,Pedro47@correo.com,2973131184,Desarrollador Intermedio
3829,Elena,García Díaz,6420342,True,1.00,Elena33@correo.com,5692783442,Desarrollador Intermedio
3830,Elena,González Pérez,14788033,False,1.00,Elena35@correo.com,3275816955,Desarrollador Avanzado
3831,Javier,Sánchez López,3766018,False,1.00,Javier57@correo.com,1232536455,Desarrollador Avanzado
3832,Sofía,García Díaz,5911446,True,1.00,Sofía39@correo.com,5084471820,Desarrollador Intermedio
3833,Laura,Carvajal Casillas,7586131,True,1.00,Laura60@correo.com,2233231841,Desarrollador Avanzado
3834,Andrés,Hernández Rodríguez,17046283,True,1.00,Andrés42@correo.com,2516608765,Desarrollador Junior
3835,Laura,Pérez García,15488637,True,1.00,Laura35@correo.com,2337193815,Desarrollador Junior
3836,Miguel,González Pérez,1468957,True,1.00,Miguel50@correo.com,350934516,Desarrollador Intermedio
3837,Andrés,Fernández Pérez,3064085,False,1.00,Andrés49@correo.com,1425253605,Desarrollador Intermedio
3838,Fernando,Martínez Sánchez,1888997,False,1.00,Fernando42@correo.com,8385921056,Arquitecto
3839,Silvia,Torres Rodríguez,16581165,False,1.00,Silvia29@correo.com,9019633480,Arquitecto
3840,Miguel,Fernández Pérez,5570014,False,1.00,Miguel33@correo.com,6093565230,Desarrollador Avanzado
3841,Carlos,González Pérez,9744199,False,1.00,Carlos48@correo.com,7769880263,Desarrollador Junior
3842,Carmen,García Díaz,4627977,True,1.00,Carmen35@correo.com,1151192938,Desarrollador Intermedio
3843,Luis,Díaz García,1185465,True,1.00,Luis42@correo.com,645917225,Desarrollador Junior
3844,Ricardo,Rodríguez López,15944459,True,1.00,Ricardo31@correo.com,4157708666,Arquitecto
3845,Ana,Rodríguez López,1320339,True,1.00,Ana24@correo.com,9674796861,Desarrollador Intermedio
3846,Carmen,Díaz García,13554606,False,1.00,Carmen47@correo.com,1517405468,Desarrollador Intermedio
3847,Silvia,González Pérez,8214723,False,1.00,Silvia51@correo.com,2813605592,Desarrollador Avanzado
3848,Carlos,Torres Rodríguez,11655924,False,1.00,Carlos47@correo.com,6111722799,Desarrollador Junior
3849,Ricardo,Carvajal Casillas,17997632,False,1.00,Ricardo37@correo.com,8430922039,Desarrollador Junior
3850,Luis,Rodríguez López,11003465,False,1.00,Luis29@correo.com,8253720644,Desarrollador Junior
3851,Carlos,García Díaz,12617587,True,1.00,Carlos60@correo.com,8301525718,Desarrollador Avanzado
3852,Javier,Díaz García,8434641,True,1.00,Javier26@correo.com,8121374523,Desarrollador Junior
3853,Carmen,Arisizabal Florez,11844972,True,1.00,Carmen31@correo.com,1523841733,Desarrollador Avanzado
3854,Patricia,García Díaz,2420717,True,1.00,Patricia46@correo.com,9390231393,Desarrollador Avanzado
3855,Carlos,Arisizabal Florez,9030169,True,1.00,Carlos26@correo.com,3446295758,Desarrollador Junior
3856,Javier,Fernández Pérez,16310692,True,1.00,Javier53@correo.com,6659581297,Desarrollador Intermedio
3857,Ricardo,Martínez Sánchez,16589302,False,1.00,Ricardo40@correo.com,8799532826,Desarrollador Intermedio
3858,Juan,García Díaz,17159184,True,1.00,Juan49@correo.com,1223877563,Desarrollador Avanzado
3859,Lucía,Fernández Pérez,12069880,False,1.00,Lucía46@correo.com,836752864,Desarrollador Junior
3860,Sofía,Díaz Martínez,12922143,True,1.00,Sofía51@correo.com,1207302976,Desarrollador Avanzado
3861,Carlos,Sánchez García,7585485,True,1.00,Carlos48@correo.com,6120373298,Desarrollador Junior
3862,Ana,López Pérez,10196170,True,1.00,Ana47@correo.com,87258722,Desarrollador Intermedio
3863,Isabel,Gómez Pérez,4334914,True,1.00,Isabel32@correo.com,5634401307,Arquitecto
3864,Ricardo,Carvajal Casillas,15208274,False,1.00,Ricardo56@correo.com,57378549,Desarrollador Junior
3865,Elena,López Pérez,13947696,True,1.00,Elena22@correo.com,2916342397,Desarrollador Junior
3866,Elena,Carvajal Casillas,3724938,False,1.00,Elena22@correo.com,4688294593,Desarrollador Avanzado
3867,Pedro,Fernández González,14273587,True,1.00,Pedro53@correo.com,3305090305,Desarrollador Intermedio
3868,Ricardo,Sánchez López,10868240,True,1.00,Ricardo58@correo.com,5424991027,Desarrollador Avanzado
3869,Juan,Torres Sánchez,15784701,False,1.00,Juan56@correo.com,2029167138,Desarrollador Avanzado
3870,Elena,López González,17401344,True,1.00,Elena25@correo.com,8243540956,Desarrollador Avanzado
3871,Javier,Hernández Rodríguez,6877812,True,1.00,Javier30@correo.com,4139288827,Desarrollador Junior
3872,Pedro,García Díaz,8327943,True,1.00,Pedro43@correo.com,4431401639,Desarrollador Junior
3873,Juan,Díaz García,12729894,False,1.00,Juan33@correo.com,1500097530,Desarrollador Junior
3874,Sofía,Gómez Pérez,16519559,False,1.00,Sofía36@correo.com,1431946533,Arquitecto
3875,Pedro,Díaz García,1366376,False,1.00,Pedro50@correo.com,9726146627,Arquitecto
3876,José,López Pérez,15332310,False,1.00,José36@correo.com,3907619378,Desarrollador Avanzado
3877,Ana,Fernández Pérez,9668127,False,1.00,Ana23@correo.com,9939021757,Desarrollador Intermedio
3878,Patricia,Rodríguez López,17745502,True,1.00,Patricia38@correo.com,1389792377,Desarrollador Avanzado
3879,Carlos,Martínez Sánchez,17217468,True,1.00,Carlos43@correo.com,9890035538,Arquitecto
3880,Luis,Sánchez López,7495460,False,1.00,Luis55@correo.com,6835701737,Desarrollador Intermedio
3881,Ricardo,Torres Sánchez,2848154,True,1.00,Ricardo54@correo.com,3474473578,Arquitecto
3882,Sofía,Pérez García,5348043,True,1.00,Sofía22@correo.com,8052198050,Desarrollador Junior
3883,Ricardo,Sánchez García,7739300,True,1.00,Ricardo36@correo.com,7238923346,Desarrollador Junior
3884,Juan,Gómez Pérez,1301938,False,1.00,Juan42@correo.com,5916154654,Desarrollador Avanzado
3885,Ricardo,Hernández Rodríguez,10124787,False,1.00,Ricardo39@correo.com,6244637643,Desarrollador Junior
3886,Carlos,Torres Sánchez,2038798,False,1.00,Carlos33@correo.com,7971107843,Desarrollador Avanzado
3887,Lucía,Gómez Pérez,3951157,False,1.00,Lucía40@correo.com,9670555903,Desarrollador Junior
3888,Lucía,González Pérez,17397864,False,1.00,Lucía49@correo.com,3444141923,Arquitecto
3889,Silvia,Carvajal Casillas,14596186,True,1.00,Silvia44@correo.com,9317250361,Desarrollador Junior
3890,Ricardo,González Pérez,10225558,True,1.00,Ricardo46@correo.com,1848909220,Desarrollador Intermedio
3891,Luis,Díaz Martínez,9391582,True,1.00,Luis37@correo.com,5491811314,Desarrollador Intermedio
3892,Patricia,Sánchez López,4005806,True,1.00,Patricia40@correo.com,569840531,Arquitecto
3893,María,Rodríguez López,15283911,False,1.00,María47@correo.com,1863946206,Desarrollador Intermedio
3894,Ricardo,Torres Rodríguez,7351716,True,1.00,Ricardo43@correo.com,9389658356,Arquitecto
3895,Carlos,Sánchez García,14785721,False,1.00,Carlos39@correo.com,4612378449,Desarrollador Intermedio
3896,Silvia,Arisizabal Florez,16541151,True,1.00,Silvia29@correo.com,6887946425,Desarrollador Junior
3897,Miguel,Díaz Martínez,14452552,True,1.00,Miguel29@correo.com,6529666500,Desarrollador Avanzado
3898,Carlos,Díaz García,14046101,False,1.00,Carlos31@correo.com,4395583074,Desarrollador Intermedio
3899,Carlos,Torres Rodríguez,1763245,True,1.00,Carlos42@correo.com,9704942761,Arquitecto
3900,Javier,González Pérez,3164791,False,1.00,Javier46@correo.com,7092611416,Desarrollador Junior
3901,Luis,Arisizabal Florez,5120213,False,1.00,Luis52@correo.com,6801765080,Desarrollador Avanzado
3902,Isabel,Díaz Martínez,13905898,True,1.00,Isabel23@correo.com,7624858105,Arquitecto
3903,Juan,Ramírez López,12229227,False,1.00,Juan55@correo.com,3565047849,Desarrollador Junior
3904,Ricardo,Ramírez López,17567444,True,1.00,Ricardo34@correo.com,2343684504,Arquitecto
3905,Isabel,López Pérez,15891836,False,1.00,Isabel24@correo.com,6065968731,Desarrollador Intermedio
3906,Javier,Sánchez López,5159681,False,1.00,Javier40@correo.com,4734920922,Desarrollador Junior
3907,Lucía,Sánchez García,9136822,True,1.00,Lucía48@correo.com,1140908793,Desarrollador Junior
3908,María,Sánchez López,12272530,True,1.00,María31@correo.com,4301699322,Desarrollador Intermedio
3909,Miguel,Martínez Sánchez,13466618,False,1.00,Miguel41@correo.com,2351921418,Desarrollador Avanzado
3910,Andrés,Gómez Pérez,2738772,False,1.00,Andrés27@correo.com,7341779004,Desarrollador Intermedio
3911,Ricardo,Arisizabal Florez,10379291,False,1.00,Ricardo43@correo.com,6432915838,Desarrollador Avanzado
3912,Sofía,Ramírez López,6842631,True,1.00,Sofía51@correo.com,8711341160,Desarrollador Intermedio
3913,Javier,Gómez Pérez,13633836,False,1.00,Javier50@correo.com,9043197883,Arquitecto
3914,Patricia,López Pérez,13601599,True,1.00,Patricia35@correo.com,2586322583,Desarrollador Intermedio
3915,Fernando,Hernández Rodríguez,15114018,False,1.00,Fernando54@correo.com,7113830759,Desarrollador Intermedio
3916,Ricardo,Martínez Sánchez,11586593,True,1.00,Ricardo59@correo.com,6410737796,Desarrollador Junior
3917,Isabel,Carvajal Casillas,15528286,False,1.00,Isabel44@correo.com,7589978715,Desarrollador Intermedio
3918,Carlos,López Pérez,2821824,True,1.00,Carlos22@correo.com,1688742062,Desarrollador Junior
3919,Pedro,Sánchez López,6621413,True,1.00,Pedro23@correo.com,9469611261,Arquitecto
3920,Laura,Arisizabal Florez,14513843,True,1.00,Laura29@correo.com,5897933551,Desarrollador Avanzado
3921,Carlos,Martínez Sánchez,3399566,True,1.00,Carlos42@correo.com,6538154343,Desarrollador Avanzado
3922,Isabel,Gómez Pérez,3138598,False,1.00,Isabel34@correo.com,5320992069,Desarrollador Intermedio
3923,Andrés,Ramírez López,9217451,False,1.00,Andrés56@correo.com,4758598660,Arquitecto
3924,Javier,Fernández Pérez,10106391,False,1.00,Javier60@correo.com,9199869581,Desarrollador Intermedio
3925,Elena,Torres Rodríguez,15316710,False,1.00,Elena55@correo.com,4439560185,Arquitecto
3926,Carlos,Martínez Sánchez,15012692,True,1.00,Carlos43@correo.com,4568110560,Arquitecto
3927,María,Carvajal Casillas,10602739,True,1.00,María42@correo.com,4352268275,Arquitecto
3928,Elena,González Pérez,4941355,True,1.00,Elena53@correo.com,3570665316,Desarrollador Junior
3929,Isabel,Fernández Pérez,9552999,True,1.00,Isabel31@correo.com,9419097792,Desarrollador Junior
3930,María,Fernández González,10733765,False,1.00,María24@correo.com,2949575779,Arquitecto
3931,Luis,Ramírez López,9465375,False,1.00,Luis22@correo.com,5413219478,Arquitecto
3932,Juan,Gómez Pérez,5679687,True,1.00,Juan58@correo.com,6876381933,Arquitecto
3933,Ana,Martínez Sánchez,6459447,True,1.00,Ana51@correo.com,1420736417,Desarrollador Junior
3934,María,Arisizabal Florez,16531833,False,1.00,María58@correo.com,1284208190,Arquitecto
3935,Laura,Carvajal Casillas,3775736,True,1.00,Laura23@correo.com,5675184861,Desarrollador Intermedio
3936,Carlos,Pérez García,16372875,True,1.00,Carlos44@correo.com,5772716039,Desarrollador Intermedio
3937,Ana,Rodríguez López,16949545,True,1.00,Ana41@correo.com,5342903917,Desarrollador Junior
3938,Patricia,Díaz García,12653418,False,1.00,Patricia52@correo.com,7093844547,Arquitecto
3939,Javier,Sánchez García,10229655,True,1.00,Javier34@correo.com,5528490086,Desarrollador Avanzado
3940,Fernando,Arisizabal Florez,3787504,False,1.00,Fernando54@correo.com,7493703216,Arquitecto
3941,María,Martínez Sánchez,16406804,False,1.00,María41@correo.com,826187751,Desarrollador Intermedio
3942,María,Sánchez López,4177617,True,1.00,María47@correo.com,7174255799,Desarrollador Intermedio
3943,Pedro,López González,8140485,False,1.00,Pedro44@correo.com,327332136,Desarrollador Avanzado
3944,Sofía,Arisizabal Florez,10970464,False,1.00,Sofía58@correo.com,3476315311,Arquitecto
3945,Javier,Pérez García,12071721,False,1.00,Javier24@correo.com,504334690,Desarrollador Intermedio
3946,Luis,Torres Rodríguez,5026398,False,1.00,Luis60@correo.com,501299596,Desarrollador Junior
3947,Laura,Arisizabal Florez,6631197,False,1.00,Laura47@correo.com,1905475525,Arquitecto
3948,Juan,Arisizabal Florez,13888754,True,1.00,Juan37@correo.com,2020260124,Desarrollador Avanzado
3949,Javier,Arisizabal Florez,12921384,False,1.00,Javier45@correo.com,7418732242,Desarrollador Intermedio
3950,Javier,García Díaz,14228473,True,1.00,Javier37@correo.com,8262924858,Arquitecto
3951,Pedro,Díaz García,14952978,True,1.00,Pedro42@correo.com,5491530477,Desarrollador Avanzado
3952,Juan,Sánchez García,14007520,False,1.00,Juan40@correo.com,3543283304,Desarrollador Intermedio
3953,Silvia,Torres Sánchez,5550735,False,1.00,Silvia50@correo.com,4653361850,Desarrollador Avanzado
3954,Lucía,Rodríguez López,10816578,False,1.00,Lucía60@correo.com,7045760166,Desarrollador Avanzado
3955,Sofía,Díaz Martínez,1207773,False,1.00,Sofía34@correo.com,1559464481,Arquitecto
3956,Carmen,Carvajal Casillas,13737621,False,1.00,Carmen22@correo.com,3730740094,Desarrollador Avanzado
3957,Carlos,Sánchez López,15230570,False,1.00,Carlos40@correo.com,1736645491,Arquitecto
3958,José,Martínez Sánchez,14138818,True,1.00,José26@correo.com,2658662140,Desarrollador Junior
3959,María,Díaz Martínez,3746918,False,1.00,María37@correo.com,5989353467,Arquitecto
3960,Ana,Fernández González,8267146,False,1.00,Ana60@correo.com,2265996681,Desarrollador Junior
3961,Carmen,Díaz Martínez,9465135,False,1.00,Carmen45@correo.com,4216644973,Arquitecto
3962,Javier,Torres Sánchez,14279871,False,1.00,Javier59@correo.com,6129412595,Desarrollador Junior
3963,Javier,García Díaz,7504979,True,1.00,Javier49@correo.com,4274444474,Arquitecto
3964,Pedro,Pérez García,1557507,False,1.00,Pedro56@correo.com,1599104503,Arquitecto
3965,Isabel,González Pérez,14970201,False,1.00,Isabel49@correo.com,7149639397,Desarrollador Intermedio
3966,Isabel,Sánchez García,10027141,False,1.00,Isabel28@correo.com,2470157724,Arquitecto
3967,Luis,Gómez Pérez,5763436,False,1.00,Luis28@correo.com,1231716720,Desarrollador Avanzado
3968,Pedro,Sánchez López,15005749,True,1.00,Pedro52@correo.com,5849815978,Arquitecto
3969,Miguel,Rodríguez López,12941140,True,1.00,Miguel52@correo.com,3665729018,Arquitecto
3970,Juan,Fernández González,7116779,True,1.00,Juan26@correo.com,621965210,Arquitecto
3971,Lucía,Sánchez López,4109047,True,1.00,Lucía45@correo.com,4268851021,Arquitecto
3972,Elena,Gómez Pérez,17396380,False,1.00,Elena40@correo.com,8254277445,Desarrollador Intermedio
